fact_id,fact_status,fact_type,fact_statement,fact_time_start,fact_time_end,fact_fragment_link_id,relation,fragment_id,exact_text,fragment_hash,fragment_hash_matches,document_version_id,publication_date,publication_date_precision,captured_at,is_after_cutoff,content_hash,capture_locator,document_id,document_title,source_id,publisher,independence_group,source_url
d5b67aa9-fc15-5635-9d13-5db5623fb876,PROVISIONAL,OBSERVED_EVENT,27 сентября сообщалось о продолжающейся забастовке тысяч нефтяников.,2011-09-27,2011-09-27,79f4ea0e-2155-5b89-a91f-4a5bd6a4cfac,SUPPORTS,36765d54-7b46-5a1d-aea7-0296ef6782cd,thousands of Kazakh oil workers continue their strike,428b334b125602c7c3f75734ee2a50a4cc0626831579b8caa1c79f47031840e2,True,3fa6e3d7-8fac-5372-84f4-6924a8bf819e,2011-09-27,DAY,46258.5,False,8e85cf150955fd314fa1bad27ab9df16dc0de48662ea403f68258738357511a6,zhanaozen_v4_2011_evidence_captures/D14_1fdb293f_capture.txt,1fdb293f-696f-5b38-9a64-469dd0de7340,Jailed Lawyer Of Striking Kazakh Oil Workers Loses Appeal,0d49d515-8eee-58d3-891a-45b906138ef9,RFE/RL,IG-RFERL,https://www.rferl.org/a/kazakhstan_oil_workers_lawyer/24341367.html
f1354988-add2-5149-938a-4f6a4221d4f1,PROVISIONAL,OBSERVED_EVENT,RFE/RL сообщил о 410 уволенных с начала забастовки.,2011-09-27,2011-09-27,4d016edb-801c-5b2f-a4b7-0a2211f03711,SUPPORTS,49c356b3-3585-587c-9573-d4326e97de77,Some 410 of the workers have been fired since the strike began,98437a034ea0d186a2958940f557068d943d9faa351a3aad6aa2c2014a7087da,True,3fa6e3d7-8fac-5372-84f4-6924a8bf819e,2011-09-27,DAY,46258.5,False,8e85cf150955fd314fa1bad27ab9df16dc0de48662ea403f68258738357511a6,zhanaozen_v4_2011_evidence_captures/D14_1fdb293f_capture.txt,1fdb293f-696f-5b38-9a64-469dd0de7340,Jailed Lawyer Of Striking Kazakh Oil Workers Loses Appeal,0d49d515-8eee-58d3-891a-45b906138ef9,RFE/RL,IG-RFERL,https://www.rferl.org/a/kazakhstan_oil_workers_lawyer/24341367.html
3a9fb283-1682-5dd5-9987-3efd5d5d95d7,PROVISIONAL,OFFICIAL_CLAIM,"РД КМГ заявила, что не намерена восстанавливать уволенных нефтяников.",2011-10-06,2011-10-06,2dcee05b-f6d2-5660-a752-0108800a4088,SUPPORTS,3832d42b-4806-56e6-8281-575100f9201b,не намерен восстанавливать на работе уволенных нефтяников,83cd82e69db496d805d45278f441ea0f7c6a25de5a6610b8fe8eab9d0f869be4,True,2d63f3f4-cb01-5b8c-b4ec-9bedb09b4363,2011-10-06,DAY,46258.5,False,105f0a4475fd676a900c9d2686789a5f92a42eb246bc3626f312757fdaf1ad26,zhanaozen_v4_2011_evidence_captures/D15_71e85ab4_capture.txt,71e85ab4-ac4d-5da6-a5f5-7498e118fc2d,«КазМунайГаз» не намерен восстанавливать на работе уволенных нефтяников,e83bc2ab-c6b3-5c89-b8b1-0720ae400d19,Azattyq,IG-AZATTYQ,https://rus.azattyq.org/a/24350449.html
abecfa8f-31bb-57f0-8a9e-2496e9416609,PROVISIONAL,OFFICIAL_CLAIM,"РД КМГ заявила, что уволенным неоднократно предлагали работу в сервисных компаниях.",2011-10-06,2011-10-06,e3286e30-8ddd-5598-a9c7-182ab890694f,SUPPORTS,3c9cca86-6ba6-58ee-a6a1-b4c6aade6f54,уволенным неоднократно предлагалась работа в сервисных компаниях,912ca9dbbf869b23e885ab3855ecb4c0c36b8bb64ff6e98b3f314cc66923e64e,True,2d63f3f4-cb01-5b8c-b4ec-9bedb09b4363,2011-10-06,DAY,46258.5,False,105f0a4475fd676a900c9d2686789a5f92a42eb246bc3626f312757fdaf1ad26,zhanaozen_v4_2011_evidence_captures/D15_71e85ab4_capture.txt,71e85ab4-ac4d-5da6-a5f5-7498e118fc2d,«КазМунайГаз» не намерен восстанавливать на работе уволенных нефтяников,e83bc2ab-c6b3-5c89-b8b1-0720ae400d19,Azattyq,IG-AZATTYQ,https://rus.azattyq.org/a/24350449.html
691f6a30-feff-56f3-92aa-79d80789b5aa,PROVISIONAL,ACTOR_CLAIM,"Лидер забастовки заявил, что полиция просила его убедить бастующих прекратить акцию.",2011-10-26,2011-10-26,7df255a0-5d94-5f1a-a8db-b6e7f752b6fb,SUPPORTS,523bcdda-c017-5991-82d0-1a9579c127d3,asked him to persuade the strikers to stop the strike,bfc1c3d54fb4c45f54702c58b3160bb56d8ec89875f0bd1f9cb75daa935ae046,True,bbcfce9f-2362-50de-a567-189ac434cf1a,2011-10-27,DAY,46258.5,False,0b8c786b6a0a85ebeacf8190c41528e05ac75fceb0c8ef24cee973a24d50c06f,zhanaozen_v4_2011_evidence_captures/D16_bfbbaba9_capture.txt,bfbbaba9-c401-5716-ae39-266b9d86c984,Another Striking Oil Worker Attacked In Western Kazakhstan,65a33526-fdaa-5aaa-a0b8-45a54f080ced,RFE/RL,IG-RFERL,https://www.rferl.org/a/striking_kazakh_oil_worker_attacked/24373227.html
32e71021-370a-5b8c-b571-2275e4f5e2e0,PROVISIONAL,ACTOR_CLAIM,"Тот же лидер заявил, что его просили принять условия работодателей и местной власти.",2011-10-26,2011-10-26,83053cbb-0ef1-5f88-91c6-415ffe20007c,SUPPORTS,d1af814a-9e10-5f9d-ae78-180ba7f4357a,accept the conditions offered by their employers and the local government,7e0e402521d16c8d7c9046ec1d91086ccb59f7110ea96067e9c0908ee471bb4b,True,bbcfce9f-2362-50de-a567-189ac434cf1a,2011-10-27,DAY,46258.5,False,0b8c786b6a0a85ebeacf8190c41528e05ac75fceb0c8ef24cee973a24d50c06f,zhanaozen_v4_2011_evidence_captures/D16_bfbbaba9_capture.txt,bfbbaba9-c401-5716-ae39-266b9d86c984,Another Striking Oil Worker Attacked In Western Kazakhstan,65a33526-fdaa-5aaa-a0b8-45a54f080ced,RFE/RL,IG-RFERL,https://www.rferl.org/a/striking_kazakh_oil_worker_attacked/24373227.html
4e55576e-cc85-5c77-adc4-b0d571b83502,PROVISIONAL,EXPERT_INTERPRETATION,"IPHR/KIBHR сообщил, что тысячи нефтяников бастовали и протестовали несколько месяцев.",2011-10-01,2011-10-01,a012a5b0-6790-513d-b274-d759b2c8b950,SUPPORTS,51e5ac30-63a9-5433-8472-a22727f1db36,thousands of oil industry workers have been striking and protesting,5e6796f746e563e5a6fddabab4019c9d76bc0029a29821d2fc9ad8421ff057c5,True,e92b6b89-4e75-5f64-ac26-7dd8005c3d56,2011-10-01,MONTH,46258.5,False,ae9021062594bf5692b482841a39842034d940d987f613c030053a5f6b405a68,zhanaozen_v4_2011_evidence_captures/D17_e16804b6_capture.txt,e16804b6-a082-5f9c-acf0-2e4291025136,"Repression of Labor Protests in Kazakhstan — Briefing Note, October 2011",73b0f91b-778e-5238-89ee-636e22196efb,IPHR / Kazakhstan International Bureau for Human Rights,IG-IPHR-KIBHR,https://iphronline.org/wp-content/uploads/2011/10/eng_labor_protests_briefing_paper_oct_2011.pdf
c73a9fc6-181f-5a5a-84b3-f6885b4e77ce,PROVISIONAL,EXPERT_INTERPRETATION,IPHR/KIBHR описал требования как справедливую оплату и условия труда.,2011-10-01,2011-10-01,9b2a572b-bf18-55ba-9de3-1dbb0b8f04f6,SUPPORTS,15e6b7e7-98f3-5830-8d5d-ae44862e445a,demanding fair pay and work conditions,086dcc0d8d259aeddb5dc4abbb43dbecfdc2f2474675aa881fe00d2a2f6dadd6,True,e92b6b89-4e75-5f64-ac26-7dd8005c3d56,2011-10-01,MONTH,46258.5,False,ae9021062594bf5692b482841a39842034d940d987f613c030053a5f6b405a68,zhanaozen_v4_2011_evidence_captures/D17_e16804b6_capture.txt,e16804b6-a082-5f9c-acf0-2e4291025136,"Repression of Labor Protests in Kazakhstan — Briefing Note, October 2011",73b0f91b-778e-5238-89ee-636e22196efb,IPHR / Kazakhstan International Bureau for Human Rights,IG-IPHR-KIBHR,https://iphronline.org/wp-content/uploads/2011/10/eng_labor_protests_briefing_paper_oct_2011.pdf
98d4666a-d2e2-5fa3-817b-5ee545d9eda9,PROVISIONAL,OFFICIAL_CLAIM,Миссия США при ОБСЕ выразила обеспокоенность шестилетним приговором Соколовой.,2011-09-01,2011-09-01,06771a8f-8172-51a4-aed0-806c820c328f,SUPPORTS,b5fdecb6-2ac4-5f56-aae6-6aef4bb7b956,sentencing to six years imprisonment of Natalya Sokolova,a4cd7f69647c69aac6ae7658e8bc3c7ecb7f1038ba3e427a139a5baf7f125c84,True,17608513-7164-5d30-9d2e-521338e323d7,2011-09-01,DAY,46258.5,False,47a25deca65723e6b0285de06520f55189ef3b94d5f0ae271659c5b203a38f1e,zhanaozen_v4_2011_evidence_captures/D18_fc776a08_capture.txt,fc776a08-7158-5bb1-bdf6-aee5264c6f61,Statement on the Imprisonment of Natalya Sokolova,4cc51c34-2212-5ab5-b3f1-f6bbfe309c6c,United States Mission to the OSCE,IG-US-OSCE,https://www.osce.org/files/f/documents/4/b/82126.pdf
a0955cfa-c21d-574b-9af0-abe5376d40de,PROVISIONAL,OFFICIAL_CLAIM,Миссия США при ОБСЕ заявила о признаках нарушений надлежащей процедуры в суде над Соколовой.,2011-09-01,2011-09-01,0a80d046-9dd0-58ac-b1df-41508cb34b5a,SUPPORTS,33ce2949-0da2-5839-9b01-566ae7e4bbf4,trial appears to have been marred by violations of procedural due process,adb59f91fd4d4ae7248581db6ff0d94ac88c9b1933c914af2065cd1254d7038a,True,17608513-7164-5d30-9d2e-521338e323d7,2011-09-01,DAY,46258.5,False,47a25deca65723e6b0285de06520f55189ef3b94d5f0ae271659c5b203a38f1e,zhanaozen_v4_2011_evidence_captures/D18_fc776a08_capture.txt,fc776a08-7158-5bb1-bdf6-aee5264c6f61,Statement on the Imprisonment of Natalya Sokolova,4cc51c34-2212-5ab5-b3f1-f6bbfe309c6c,United States Mission to the OSCE,IG-US-OSCE,https://www.osce.org/files/f/documents/4/b/82126.pdf
73cdf802-2f7a-5315-9dce-ea474d9d2914,PROVISIONAL,OFFICIAL_CLAIM,"ЕС заявил, что внимательно отслеживает действия правоохранительных органов в отношении бастующих нефтяников.",2011-09-02,2011-09-02,60593ad9-cf74-5861-9d53-54a6fd11613e,SUPPORTS,1021d03e-0dc6-561e-bda4-87465bfbc242,follows closely the activities of the Kazakh law enforcement authorities regarding striking oil workers,def83897ab61dfcdb91c52f662320abfdbb397844397bdb21e66f76f41381470,True,e85d2031-f492-5e93-b0ac-a7e84f27c7c7,2011-09-02,DAY,46258.5,False,5a2c9a876ef8458620e84da179cfe25a300c7e795f09457c1223803f900dd42a,zhanaozen_v4_2011_evidence_captures/D19_e7472144_capture.txt,e7472144-acd9-592e-82c7-17827ed8812c,EU statement on the rule of law and human rights issues in Kazakhstan,8581b365-808a-560c-b869-ca2787e4a6d1,European Union at the OSCE,IG-EU-OSCE,https://www.osce.org/files/f/documents/4/8/82141.pdf
d206a449-91fa-558f-89ce-53eddd73be09,PROVISIONAL,OFFICIAL_CLAIM,ЕС призвал Казахстан обеспечить Соколовой свободное и справедливое судебное разбирательство.,2011-09-02,2011-09-02,cbf31553-ffdf-5d61-86ee-04e6dfe0b683,SUPPORTS,fcd2397b-c4e9-5035-9ff9-45969f55ecf4,ensure her a free and fair trial,cf0ef0ea07ec46b2fb4aa088be92933afd88a58083ec7780b74856bb321ea134,True,e85d2031-f492-5e93-b0ac-a7e84f27c7c7,2011-09-02,DAY,46258.5,False,5a2c9a876ef8458620e84da179cfe25a300c7e795f09457c1223803f900dd42a,zhanaozen_v4_2011_evidence_captures/D19_e7472144_capture.txt,e7472144-acd9-592e-82c7-17827ed8812c,EU statement on the rule of law and human rights issues in Kazakhstan,8581b365-808a-560c-b869-ca2787e4a6d1,European Union at the OSCE,IG-EU-OSCE,https://www.osce.org/files/f/documents/4/8/82141.pdf
e1bc2da7-5d64-5a43-b6ab-5ee9eea97b43,PROVISIONAL,OFFICIAL_CLAIM,Делегация Казахстана при ОБСЕ подтвердила шестилетний приговор Соколовой.,2011-11-03,2011-11-03,b7c4c3a7-2f92-5f35-984c-9f6fc4c8c6db,SUPPORTS,150704f4-c65a-50f4-b758-b9b456f909ff,Natalya Sokolova was sentenced to six years of imprisonment,20167c0443bca4fe1ca09d3851f8e0cec3d3c9eb9d009796e0842abda2a3a937,True,26b9e671-5e1e-5460-a80c-2e803ca81ba6,2011-11-03,DAY,46258.5,False,10c08f6e82a6adea0332429661d8abdab06f1d7a5b2d5b3db40107d2c83bb13d,zhanaozen_v4_2011_evidence_captures/D20_2d26ce81_capture.txt,2d26ce81-e4f8-5e97-abea-e761ae250515,Response concerning Natalya Sokolova and striking employees in Mangistau,7197119d-d545-5cf2-9b85-a5212d3436c9,Delegation of Kazakhstan to the OSCE,IG-KZ-OSCE,https://cdn.osce.org/sites/default/files/f/documents/3/b/85058.pdf
54d57a34-8a15-5bd9-804c-d6298b30a008,PROVISIONAL,OFFICIAL_CLAIM,Делегация Казахстана при ОБСЕ заявила об обеспокоенности ситуацией бастующих работников.,2011-11-03,2011-11-03,57d4eda8-3c5e-5c2c-801a-a3e15e936754,SUPPORTS,56979f53-d4db-51cd-81da-ee58864509d7,expressing its concern about the situation of the striking employees,1fd4d78a5529bad7dd183c20e99d3937f0a12a7fbf49ff51d08068963d04cd91,True,26b9e671-5e1e-5460-a80c-2e803ca81ba6,2011-11-03,DAY,46258.5,False,10c08f6e82a6adea0332429661d8abdab06f1d7a5b2d5b3db40107d2c83bb13d,zhanaozen_v4_2011_evidence_captures/D20_2d26ce81_capture.txt,2d26ce81-e4f8-5e97-abea-e761ae250515,Response concerning Natalya Sokolova and striking employees in Mangistau,7197119d-d545-5cf2-9b85-a5212d3436c9,Delegation of Kazakhstan to the OSCE,IG-KZ-OSCE,https://cdn.osce.org/sites/default/files/f/documents/3/b/85058.pdf
e00f9759-43f9-57a6-932c-412c24dc14ea,PROVISIONAL,ACTOR_CLAIM,РД КМГ связала часть снижения добычи и экспорта с забастовкой.,2011-11-14,2011-11-14,c9036ec1-6b3c-55d0-aa15-7f63bea91fa6,SUPPORTS,6295e487-c225-5445-ae8b-653d1691579a,production and export decline due to the illegal strike,d4c41baf5312f53d2607b18887ca0edac2a7a387fbd2f767f2abbddf2f5b47f2,True,d2eefc78-82b0-5eb7-b1ae-533745cbbd79,2011-11-14,DAY,46258.5,False,f37bed02661583fcd84a62c53ffb1a538adf18fdcc7fa4357170f74b013a04cc,zhanaozen_v4_2011_evidence_captures/D21_9d9fc2eb_capture.txt,9d9fc2eb-87be-5b5e-8ba1-9d6ad38661ec,The first nine months 2011 financial results — Press Release,f1f97296-d368-5605-a262-e57e0f489187,JSC KazMunaiGas Exploration Production / KASE,IG-KMG-EP,https://kase.kz/files/emitters/RDGZ/rdgz_reliz_141111_e.pdf
3f33111a-2dca-55e9-92b5-800b4abab4b0,PROVISIONAL,ACTOR_CLAIM,"РД КМГ заявила, что к ноябрю производственный процесс был нормализован.",2011-11-14,2011-11-14,67a45d09-b0c8-57d0-b68e-9afb9747766e,SUPPORTS,ed8bc8c7-e41b-5515-be8d-f32056f6f338,production process has now been normalised,e53f9490a000dc45091e93f0b20dc13a3febd0559db4f55b330ad06a373ccb8f,True,d2eefc78-82b0-5eb7-b1ae-533745cbbd79,2011-11-14,DAY,46258.5,False,f37bed02661583fcd84a62c53ffb1a538adf18fdcc7fa4357170f74b013a04cc,zhanaozen_v4_2011_evidence_captures/D21_9d9fc2eb_capture.txt,9d9fc2eb-87be-5b5e-8ba1-9d6ad38661ec,The first nine months 2011 financial results — Press Release,f1f97296-d368-5605-a262-e57e0f489187,JSC KazMunaiGas Exploration Production / KASE,IG-KMG-EP,https://kase.kz/files/emitters/RDGZ/rdgz_reliz_141111_e.pdf
fa48d318-8754-5ee6-9880-b67273843e9a,PROVISIONAL,OBSERVED_EVENT,Около 40 нефтяников участвовали в ноябрьской встрече с вице-министром и региональными чиновниками.,2011-11-15,2011-11-15,b5751043-17fe-5475-bf3e-f2e16190d8ed,SUPPORTS,ab55c516-12dc-5533-9e87-a950a6e61b3e,На встречу пришли около 40 нефтяников,b148d270bcae31abceaffc93ac1b5fb9319a992ceed42faf19acac5a221cff59,True,53cf6bd9-b51d-5f0a-b56f-addd0caa6af2,2011-11-17,DAY,46258.5,False,e6f07b15b2822e6af738be912d09f4abbacc4857c0761e6a485c8996733003ee,zhanaozen_v4_2011_evidence_captures/D22_2c31843a_capture.txt,2c31843a-9181-5786-8ded-86762eae6779,Заместитель министра труда и социальной защиты населения встретился с бастующими нефтяниками Мангистау,ae117c91-c49a-5022-abb1-4e39a4e8c38d,Lada.kz,IG-LADA,https://www.lada.kz/society/society/1153-zamestitel-ministra-truda-i-socialnoy-zaschity-naseleniya-vstretilsya-s-bastuyuschimi-neftyanikami-mangistau.html
c33f32e5-3a0f-5d8e-a5f4-a565a53d24cc,PROVISIONAL,OFFICIAL_CLAIM,"Акимат Жанаозена сообщил Lada.kz, что ноябрьская встреча не была переговорами.",2011-11-17,2011-11-17,23535dd0-2c70-5397-9e34-274e92a97a14,SUPPORTS,adc3f666-4039-58d9-8a66-be148a17e05e,эта встреча не являлась переговорами,ea52aec361dd2b323ace619ad18e39f78cfe4b586dd312620a2f3568c63431d0,True,53cf6bd9-b51d-5f0a-b56f-addd0caa6af2,2011-11-17,DAY,46258.5,False,e6f07b15b2822e6af738be912d09f4abbacc4857c0761e6a485c8996733003ee,zhanaozen_v4_2011_evidence_captures/D22_2c31843a_capture.txt,2c31843a-9181-5786-8ded-86762eae6779,Заместитель министра труда и социальной защиты населения встретился с бастующими нефтяниками Мангистау,ae117c91-c49a-5022-abb1-4e39a4e8c38d,Lada.kz,IG-LADA,https://www.lada.kz/society/society/1153-zamestitel-ministra-truda-i-socialnoy-zaschity-naseleniya-vstretilsya-s-bastuyuschimi-neftyanikami-mangistau.html
9f1fb708-d088-54a8-a5a1-31eea61a4cfa,PROVISIONAL,ACTOR_CLAIM,"В пресс-релизе РД КМГ заявлено, что предприятие переговоров не ведёт.",2011-11-17,2011-11-17,4a8dd6f7-654d-56c4-ada9-bea606be044b,SUPPORTS,5b7eac26-0016-5011-a8ba-e6e00a879b2d,Никаких переговоров предприятие не ведет,66ecd4aa411f5242a187130cdce331f15095e1ff21362d487d38f46e3aa574dd,True,53cf6bd9-b51d-5f0a-b56f-addd0caa6af2,2011-11-17,DAY,46258.5,False,e6f07b15b2822e6af738be912d09f4abbacc4857c0761e6a485c8996733003ee,zhanaozen_v4_2011_evidence_captures/D22_2c31843a_capture.txt,2c31843a-9181-5786-8ded-86762eae6779,Заместитель министра труда и социальной защиты населения встретился с бастующими нефтяниками Мангистау,ae117c91-c49a-5022-abb1-4e39a4e8c38d,Lada.kz,IG-LADA,https://www.lada.kz/society/society/1153-zamestitel-ministra-truda-i-socialnoy-zaschity-naseleniya-vstretilsya-s-bastuyuschimi-neftyanikami-mangistau.html
94255747-5c61-51a9-892f-6a8d17cb3dee,PROVISIONAL,OFFICIAL_CLAIM,Заместитель акима области заявил о создании около 3000 рабочих мест в Жанаозене.,2011-11-22,2011-11-22,47dd7a1c-a546-5108-b345-dcdc6c583a8c,SUPPORTS,f3130edc-588f-5f37-a88d-ffea7eca56c3,создано около 3000 рабочих мест,59b487b92e58938aed664ea051d6add28e06d31cdc891039654a3db77d175f47,True,02248e81-d235-5306-aef3-5dec2af93ebb,2011-11-22,DAY,46258.5,False,0e6a08c88995d51c55e14751f2f622feeb44bd136390ceb3cf246be0477be04c,zhanaozen_v4_2011_evidence_captures/D23_1af09c53_capture.txt,1af09c53-eaae-5af8-94c9-574cdd8683dd,Бастующим нефтяникам города Жанаозен 23 ноября будет предоставлена последняя возможность трудоустроиться,52cc7e9f-cf60-5cee-8c87-740ee516d575,Lada.kz,IG-LADA,https://www.lada.kz/aktau_news/society/1209-bastuyuschim-neftyanikam-zhanaozeni-23-noyabrya-budet-predostavlena-poslednyaya-vozmozhnost-trudoustroitsya.html
8591081b-af72-50fe-b017-c26625baacb1,PROVISIONAL,OFFICIAL_CLAIM,"Заместитель акима заявил, что из 989 уволенных за трудоустройством обратились шесть человек.",2011-11-22,2011-11-22,0fac41c8-4af0-5808-8d16-28ebf4ba1616,SUPPORTS,7d82ddb5-b949-59af-90b3-3da2bc4691ad,за трудоустройством обратилось всего шесть человек,202a7d8190bc7f705cc8c450853308110a72f4fa2804f148eb9644e8b412924c,True,02248e81-d235-5306-aef3-5dec2af93ebb,2011-11-22,DAY,46258.5,False,0e6a08c88995d51c55e14751f2f622feeb44bd136390ceb3cf246be0477be04c,zhanaozen_v4_2011_evidence_captures/D23_1af09c53_capture.txt,1af09c53-eaae-5af8-94c9-574cdd8683dd,Бастующим нефтяникам города Жанаозен 23 ноября будет предоставлена последняя возможность трудоустроиться,52cc7e9f-cf60-5cee-8c87-740ee516d575,Lada.kz,IG-LADA,https://www.lada.kz/aktau_news/society/1209-bastuyuschim-neftyanikam-zhanaozeni-23-noyabrya-budet-predostavlena-poslednyaya-vozmozhnost-trudoustroitsya.html
daaf4605-8aa1-5463-876d-e32f561a0e1c,PROVISIONAL,OBSERVED_EVENT,"В конце ноября прошла трёхдневная встреча КМГ, бастующих, Минтруда и акимата.",2011-11-27,2011-11-27,c17d0910-ff76-5f32-a278-fe97306b6ae8,SUPPORTS,bbf0a151-afb1-57cd-9c19-cba3f5319e42,Три дня в городе Жанаозен проходила трехсторонняя встреча,3d3cac8c646df7fb27557676849d966a50ecb64ddccf01c8afb9768bb05f7808,True,d3b8d52c-3dbb-5d07-84bd-e07acf35fbbb,2011-11-27,DAY,46258.5,False,74b2caeaccf08d4d3a91c3f8108c0d20b210d5881b4638f0b234811fdba7448b,zhanaozen_v4_2011_evidence_captures/D24_79594336_capture.txt,79594336-74c1-58c6-bcdc-11fd4df9ff48,Представители бастующих нефтяников города Жанаозен отказались подписывать протокол трехсторонней встречи,82043157-6a1a-5df4-9dd7-9ba42368d19b,Lada.kz,IG-LADA,https://www.lada.kz/aktau_news/society/1264-bastuyuschie-neftyaniki-zhanaozenya-razocharovany-primiritelnaya-komissiya-okazalas-razyasnitelnoy.html
8e94c834-42cf-5db0-8374-f132cb90ee23,PROVISIONAL,OBSERVED_EVENT,Представители бастующих отказались подписать протокол трёхсторонней встречи.,2011-11-27,2011-11-27,34b53c59-1039-56c7-9b71-787339d1a3b0,SUPPORTS,787a466f-d38d-5cfc-bcce-57da008aaa88,отказались подписывать протокол трехсторонней встречи,e6d22b5446adc0fdfff21ff11ebf6b63dc75e42a3faf9b6c6c7cd6a32372fcf6,True,d3b8d52c-3dbb-5d07-84bd-e07acf35fbbb,2011-11-27,DAY,46258.5,False,74b2caeaccf08d4d3a91c3f8108c0d20b210d5881b4638f0b234811fdba7448b,zhanaozen_v4_2011_evidence_captures/D24_79594336_capture.txt,79594336-74c1-58c6-bcdc-11fd4df9ff48,Представители бастующих нефтяников города Жанаозен отказались подписывать протокол трехсторонней встречи,82043157-6a1a-5df4-9dd7-9ba42368d19b,Lada.kz,IG-LADA,https://www.lada.kz/aktau_news/society/1264-bastuyuschie-neftyaniki-zhanaozenya-razocharovany-primiritelnaya-komissiya-okazalas-razyasnitelnoy.html
6f26acf1-03dd-5731-a626-2c2c558b58cd,PROVISIONAL,ACTOR_CLAIM,"Eurasianet передал позицию РД КМГ о том, что работники получают справедливую оплату.",2011-10-13,2011-10-13,a6efe35a-1792-5574-9fed-1d9ce640561b,SUPPORTS,3ca46849-549e-544d-b72c-d62ef1706612,company insists that its employees are fairly compensated,f7760687e7aaae5d2ed74a264f94485465395efdc8c17afd5deb89c452a4d86c,True,86135a7f-79d7-5d6f-870c-f8bdaa925023,2011-10-13,DAY,46258.5,False,58cdfe78806e6121a878875241d097db593aca2877f7f546b94a5b54b07b7034,zhanaozen_v4_2011_evidence_captures/D25_43a82618_capture.txt,43a82618-e2f4-5340-b3db-5a08a84dfed1,Kazakhstan: Labor Dispute Dragging Energy Production Down,93272924-00d5-527a-9ace-4ea593c021ad,Eurasianet,IG-EURASIANET,https://eurasianet.org/kazakhstan-labor-dispute-dragging-energy-production-down
9c6e13cb-60e5-595e-95ad-38ea95dc9f6e,PROVISIONAL,ACTOR_CLAIM,Eurasianet передал заявление РД КМГ о шести повышениях зарплаты с 2008 года.,2011-10-13,2011-10-13,904af249-41ef-5986-9bea-1a00f59d9f19,SUPPORTS,a7869dd7-97d1-56de-86b4-aadf1e970c0a,has raised salaries six times since 2008,57481ba5d7b8f7cc36f5f4ab9281d1e9a35e6b4e931cc6d4f3c427403cbb23b8,True,86135a7f-79d7-5d6f-870c-f8bdaa925023,2011-10-13,DAY,46258.5,False,58cdfe78806e6121a878875241d097db593aca2877f7f546b94a5b54b07b7034,zhanaozen_v4_2011_evidence_captures/D25_43a82618_capture.txt,43a82618-e2f4-5340-b3db-5a08a84dfed1,Kazakhstan: Labor Dispute Dragging Energy Production Down,93272924-00d5-527a-9ace-4ea593c021ad,Eurasianet,IG-EURASIANET,https://eurasianet.org/kazakhstan-labor-dispute-dragging-energy-production-down
f25ddd8f-0810-5fdc-97cb-647c9d38074f,PROVISIONAL,ACTOR_CLAIM,"Уволенные работники, по сообщению Eurasianet, требовали восстановления и пересмотра зарплат.",2011-10-13,2011-10-13,f07fb0c1-2fea-5341-bdab-96681a75de89,SUPPORTS,ef7df23c-ba67-5903-9265-adbd1936ffa3,demanding reinstatement and a review of salaries,0a2f0dcd6186b9e872d21dabe4af51bf3e062ee1ff69970d0f89681271a9d84f,True,86135a7f-79d7-5d6f-870c-f8bdaa925023,2011-10-13,DAY,46258.5,False,58cdfe78806e6121a878875241d097db593aca2877f7f546b94a5b54b07b7034,zhanaozen_v4_2011_evidence_captures/D25_43a82618_capture.txt,43a82618-e2f4-5340-b3db-5a08a84dfed1,Kazakhstan: Labor Dispute Dragging Energy Production Down,93272924-00d5-527a-9ace-4ea593c021ad,Eurasianet,IG-EURASIANET,https://eurasianet.org/kazakhstan-labor-dispute-dragging-energy-production-down
42cc7a23-29c1-5522-8255-e81d09eb2f87,PROVISIONAL,ACTOR_CLAIM,Бастующие нефтяники в ноябре 2011 года продолжали добиваться восстановления на работу.,2011-11-24,2011-11-24,1c51de10-7b10-50fe-a6b4-5f0dd2f22534,SUPPORTS,bfd74fac-6396-5174-90bf-c1adab2bef1f,Бастующие в Мангистауской области нефтяники добиваются восстановления на работу.,c51f51dd4bd7b9ebe9833bfdf32f9b364f955c498469a46a5f04a0e95eba7989,True,ff6bdb6f-0cb3-5c83-945c-d6b2e519a487,2011-11-24,DAY,46259.575694444444,False,48f154c61aa5033dc49ce77dc8cf575bf3502269e0a34624c302de4cab686e32,zhanaozen_v4_2011_evidence_captures/D28_24f9aa6b_capture.txt,24f9aa6b-a244-54cb-bc4b-07988536f846,"В Жанаозене зима, но забастовка нефтяников продолжается",2c04fb05-8565-5cc3-b97b-0588179e89f2,Радио Азаттык / Azattyq,IG-AZATTYQ-2011-11-24,https://www.azattyqasia.org/a/oil_workers_strike_zhanaozen/24401004.html
